,slice_file_name,fsID,start,end,salience,fold,classID,class
4557,18581-3-1-1.wav,18581,64.21059,68.21059,2,2,3,dog_bark
4558,18581-3-1-3.wav,18581,65.21059,69.21059,2,2,3,dog_bark
4630,187378-3-0-12.wav,187378,6.0,10.0,1,9,3,dog_bark
4631,187378-3-0-19.wav,187378,9.5,13.5,1,9,3,dog_bark
4632,187378-3-0-30.wav,187378,15.0,19.0,1,9,3,dog_bark
4633,187378-3-0-7.wav,187378,3.5,7.5,1,9,3,dog_bark
4725,189846-3-0-0.wav,189846,13.241992000000002,14.358787,2,8,3,dog_bark
4726,189846-3-1-0.wav,189846,17.230544000000002,18.586651999999997,2,8,3,dog_bark
4727,189846-3-3-0.wav,189846,26.404213000000002,27.321579999999997,2,8,3,dog_bark
4728,189846-3-4-0.wav,189846,28.159176000000002,28.956887,2,8,3,dog_bark
4729,189895-3-0-0.wav,189895,0.0,4.0,1,5,3,dog_bark
4805,190680-3-1-0.wav,190680,5.960838,7.49752,2,6,3,dog_bark
4806,190680-3-4-0.wav,190680,21.352441,25.352441,2,6,3,dog_bark
4807,190680-3-6-0.wav,190680,36.24834,40.24834,2,6,3,dog_bark
4824,190996-3-0-0.wav,190996,12.510494,16.510494,2,8,3,dog_bark
4825,190996-3-0-1.wav,190996,13.010494,17.010494,2,8,3,dog_bark
4826,190996-3-0-8.wav,190996,16.510494,20.510494,2,8,3,dog_bark
4827,191382-3-0-0.wav,191382,0.61858,4.618580000000001,1,5,3,dog_bark
4828,191382-3-0-5.wav,191382,3.11858,7.118580000000001,1,5,3,dog_bark
4829,191382-3-1-0.wav,191382,28.636596,32.636596000000004,1,5,3,dog_bark
4830,191382-3-1-1.wav,191382,29.136596,33.136596000000004,1,5,3,dog_bark
4838,191687-3-0-0.wav,191687,0.0,4.0,1,7,3,dog_bark
4839,191687-3-0-11.wav,191687,5.5,9.5,1,7,3,dog_bark
4840,191687-3-0-15.wav,191687,7.5,11.5,1,7,3,dog_bark
4841,191687-3-0-5.wav,191687,2.5,6.5,1,7,3,dog_bark
4858,19218-3-0-0.wav,19218,55.750425,59.750425,2,2,3,dog_bark
4859,192236-3-0-2.wav,192236,4.506272,8.506272000000001,1,7,3,dog_bark
4860,192236-3-0-4.wav,192236,5.506272,9.506272000000001,1,7,3,dog_bark
4861,192236-3-0-6.wav,192236,6.506272,10.506272000000001,1,7,3,dog_bark
4862,192236-3-0-8.wav,192236,7.506272,11.506272000000001,1,7,3,dog_bark
4883,193394-3-0-10.wav,193394,5.0,9.0,1,1,3,dog_bark
4884,193394-3-0-11.wav,193394,5.5,9.5,1,1,3,dog_bark
4885,193394-3-0-4.wav,193394,2.0,6.0,1,1,3,dog_bark
4886,193394-3-0-7.wav,193394,3.5,7.5,1,1,3,dog_bark
4941,194753-3-0-0.wav,194753,0.0,0.752941,2,6,3,dog_bark
4942,194753-3-1-0.wav,194753,2.917647,4.729412,2,6,3,dog_bark
4943,194753-3-2-0.wav,194753,8.235294,9.2,2,6,3,dog_bark
4944,194753-3-3-0.wav,194753,13.105882000000001,13.858823999999998,2,6,3,dog_bark
4945,194754-3-0-0.wav,194754,0.312357,4.3123569999999996,1,7,3,dog_bark
4946,194754-3-0-1.wav,194754,0.812357,4.8123569999999996,1,7,3,dog_bark
4947,194754-3-0-2.wav,194754,1.312357,5.3123569999999996,1,7,3,dog_bark
4959,19496-3-0-0.wav,19496,32.082004,36.082004,2,3,3,dog_bark
4960,19496-3-1-0.wav,19496,41.420638000000004,45.420638000000004,2,3,3,dog_bark
4961,19496-3-1-1.wav,19496,41.920638000000004,45.920638000000004,2,3,3,dog_bark
4965,19503-3-0-0.wav,19503,0.12673299999999998,4.087129,2,5,3,dog_bark
4966,19503-3-1-0.wav,19503,19.152475,21.544554,2,5,3,dog_bark
4967,19503-3-2-0.wav,19503,23.112871,23.809901,2,5,3,dog_bark
5064,196127-3-0-0.wav,196127,0.0,4.0,1,10,3,dog_bark
5065,196127-3-0-1.wav,196127,0.5,4.5,1,10,3,dog_bark
5066,196127-3-0-3.wav,196127,1.5,5.5,1,10,3,dog_bark
5067,196127-3-0-4.wav,196127,2.0,6.0,1,10,3,dog_bark
5075,196561-3-0-16.wav,196561,8.0,12.0,1,8,3,dog_bark
5076,196561-3-0-29.wav,196561,14.5,18.5,1,8,3,dog_bark
5077,196561-3-0-44.wav,196561,22.0,26.0,1,8,3,dog_bark
5078,196561-3-0-9.wav,196561,4.5,8.5,1,8,3,dog_bark
5079,197073-3-0-0.wav,197073,0.0,0.6576,1,1,3,dog_bark
5080,197073-3-3-0.wav,197073,6.653364999999999,7.610753,1,1,3,dog_bark
5081,197073-3-4-3.wav,197073,11.209271000000001,15.209271,1,1,3,dog_bark
5082,197073-3-7-0.wav,197073,29.031106,33.031106,1,1,3,dog_bark
5083,197074-3-0-4.wav,197074,2.0,6.0,1,3,3,dog_bark
5084,197074-3-0-5.wav,197074,2.5,6.5,1,3,3,dog_bark
5085,197074-3-0-6.wav,197074,3.0,7.0,1,3,3,dog_bark
5086,197075-3-1-1.wav,197075,16.753779,20.753779,2,6,3,dog_bark
5087,197075-3-4-1.wav,197075,46.566409,50.566409,2,6,3,dog_bark
5088,197075-3-6-0.wav,197075,63.920301,67.920301,2,6,3,dog_bark
5089,197075-3-7-5.wav,197075,77.031576,81.031576,2,6,3,dog_bark
5090,197080-3-0-1.wav,197080,0.5,4.5,1,7,3,dog_bark
5091,197080-3-0-6.wav,197080,3.0,7.0,1,7,3,dog_bark
5092,197080-3-0-7.wav,197080,3.5,7.5,1,7,3,dog_bark
5093,197080-3-1-0.wav,197080,22.422117999999998,26.422117999999998,1,7,3,dog_bark
5094,197243-3-0-0.wav,197243,0.40721599999999997,1.042196,1,5,3,dog_bark
5095,197243-3-1-0.wav,197243,2.1499610000000002,2.733176,1,5,3,dog_bark
5130,199261-3-0-0.wav,199261,0.211116,4.2111160000000005,1,10,3,dog_bark
5131,199261-3-0-1.wav,199261,0.711116,4.7111160000000005,1,10,3,dog_bark
5132,199261-3-0-2.wav,199261,1.211116,5.2111160000000005,1,10,3,dog_bark
5133,199261-3-0-4.wav,199261,2.211116,6.2111160000000005,1,10,3,dog_bark
5156,20015-3-0-12.wav,20015,29.26305,33.26305,2,5,3,dog_bark
5157,20015-3-0-14.wav,20015,30.26305,34.26305,2,5,3,dog_bark
5158,20015-3-0-19.wav,20015,32.76305,36.76305,2,5,3,dog_bark
5159,20015-3-0-4.wav,20015,25.26305,29.26305,2,5,3,dog_bark
5160,200161-3-6-0.wav,200161,37.617328,41.617328,1,3,3,dog_bark
5161,200161-3-6-3.wav,200161,39.117328,43.117328,1,3,3,dog_bark
5162,200161-3-6-4.wav,200161,39.617328,43.617328,1,3,3,dog_bark
5163,200161-3-7-0.wav,200161,55.340876,56.104476,1,3,3,dog_bark
5177,201207-3-0-0.wav,201207,0.0,2.083529,1,4,3,dog_bark
5178,201207-3-13-0.wav,201207,62.777646999999995,65.072549,1,4,3,dog_bark
5179,201207-3-21-0.wav,201207,102.48549,105.41451,1,4,3,dog_bark
5180,201207-3-29-0.wav,201207,140.774118,144.774118,1,4,3,dog_bark
5256,20285-3-0-0.wav,20285,1.940273,5.940273,1,5,3,dog_bark
5257,20285-3-1-0.wav,20285,8.837448,12.837448,1,5,3,dog_bark
5258,20285-3-1-1.wav,20285,9.337448,13.337448,1,5,3,dog_bark
5259,20285-3-2-0.wav,20285,18.510488,19.062828,1,5,3,dog_bark
5260,203128-3-1-0.wav,203128,3.414972,5.302693,1,2,3,dog_bark
5261,203128-3-3-0.wav,203128,10.083655,10.529498,1,2,3,dog_bark
5262,203128-3-6-0.wav,203128,13.517598999999999,15.291487,1,2,3,dog_bark
5263,203128-3-9-0.wav,203128,19.607633,21.409979999999997,1,2,3,dog_bark
5264,203355-3-0-0.wav,203355,42.985765,44.114,2,6,3,dog_bark
5265,203355-3-1-0.wav,203355,47.291863,48.250863,2,6,3,dog_bark
5266,203356-3-0-0.wav,203356,37.465647,41.465647,2,1,3,dog_bark
5267,203356-3-0-1.wav,203356,37.965647,41.965647,2,1,3,dog_bark
5268,203356-3-0-2.wav,203356,38.465647,42.465647,2,1,3,dog_bark
5269,203356-3-0-3.wav,203356,38.965647,42.965647,2,1,3,dog_bark
5276,203440-3-0-0.wav,203440,23.509202,27.509202000000002,2,1,3,dog_bark
5277,203440-3-0-1.wav,203440,24.009202,28.009202000000002,2,1,3,dog_bark
5278,203440-3-0-5.wav,203440,26.009202,30.009202000000002,2,1,3,dog_bark
5279,203440-3-0-6.wav,203440,26.509202000000002,30.509202000000002,2,1,3,dog_bark
5280,203516-3-0-0.wav,203516,7.554407,9.492609,2,5,3,dog_bark
5439,204773-3-7-1.wav,204773,22.362282999999998,26.362283,1,2,3,dog_bark
5440,204773-3-8-0.wav,204773,32.595476,36.595476,1,2,3,dog_bark
5441,204773-3-9-0.wav,204773,42.184968,46.184968,1,2,3,dog_bark
5442,204773-3-9-1.wav,204773,42.684968,46.684968,1,2,3,dog_bark
5443,204919-3-0-0.wav,204919,3.974607,6.064957,2,6,3,dog_bark
5444,204919-3-1-0.wav,204919,10.451744999999999,14.451745,2,6,3,dog_bark
5445,204919-3-3-0.wav,204919,25.525812,26.497383000000003,2,6,3,dog_bark
5446,204919-3-4-0.wav,204919,33.062846,34.093299,2,6,3,dog_bark
5454,20571-3-0-0.wav,20571,11.239642,14.185956,2,10,3,dog_bark
5455,20571-3-1-0.wav,20571,73.985218,77.985218,2,10,3,dog_bark
5482,207124-3-0-0.wav,207124,0.0,1.04291,1,3,3,dog_bark
5483,207124-3-1-0.wav,207124,2.7363470000000003,5.596604,1,3,3,dog_bark
5484,207124-3-2-0.wav,207124,6.846030000000001,10.84603,1,3,3,dog_bark
5517,207369-3-0-0.wav,207369,34.995645,35.947188,1,8,3,dog_bark
5518,207962-3-0-0.wav,207962,0.46983500000000006,1.066165,1,7,3,dog_bark
5519,207962-3-1-0.wav,207962,1.608282,2.3009880000000003,1,7,3,dog_bark
5520,207962-3-2-0.wav,207962,4.071905999999999,5.4994819999999995,1,7,3,dog_bark
5521,208030-3-0-0.wav,208030,0.180372,2.119367,1,6,3,dog_bark
5522,208030-3-1-0.wav,208030,2.48011,3.847929,1,6,3,dog_bark
5523,208030-3-2-0.wav,208030,4.2237029999999995,5.471274,1,6,3,dog_bark
5524,208030-3-4-0.wav,208030,7.771013000000001,10.897455,1,6,3,dog_bark
5525,20841-3-2-0.wav,20841,7.7568220000000005,8.584532000000001,2,3,3,dog_bark
5526,20841-3-3-0.wav,20841,10.831172,11.989966,2,3,3,dog_bark
5527,20841-3-4-0.wav,20841,15.560942,16.719735,2,3,3,dog_bark
5528,20841-3-6-0.wav,20841,29.608358000000003,30.223228000000002,2,3,3,dog_bark
5533,209672-3-0-0.wav,209672,0.7355079999999999,2.25906,1,10,3,dog_bark
5534,209672-3-3-0.wav,209672,8.458342,9.036241,1,10,3,dog_bark
5535,209672-3-6-0.wav,209672,20.436615,21.172123000000003,1,10,3,dog_bark
5536,209672-3-8-0.wav,209672,25.059808,26.110534,1,10,3,dog_bark
5583,22347-3-0-0.wav,22347,1.1873559999999999,2.2714630000000002,1,2,3,dog_bark
5584,22347-3-1-1.wav,22347,4.062067,8.062066999999999,1,2,3,dog_bark
5585,22347-3-1-2.wav,22347,4.562067,8.562066999999999,1,2,3,dog_bark
5586,22347-3-3-0.wav,22347,18.188914999999998,22.188914999999998,1,2,3,dog_bark
5710,22973-3-0-0.wav,22973,0.14222,4.14222,2,10,3,dog_bark
5711,22973-3-0-1.wav,22973,0.64222,4.64222,2,10,3,dog_bark
5712,22973-3-0-2.wav,22973,1.14222,5.14222,2,10,3,dog_bark
5713,23131-3-0-0.wav,23131,23.681362,24.789920000000002,2,2,3,dog_bark
5714,23131-3-2-0.wav,23131,29.690065999999998,30.396971999999998,2,2,3,dog_bark
5715,23131-3-4-0.wav,23131,41.386153,41.996663,2,2,3,dog_bark
5716,23131-3-5-0.wav,23131,46.993204999999996,47.619781,2,2,3,dog_bark
5876,24965-3-0-0.wav,24965,0.0,0.500483,1,7,3,dog_bark
5877,24965-3-1-0.wav,24965,1.304201,1.8576759999999999,1,7,3,dog_bark
5878,24965-3-2-0.wav,24965,2.3081110000000002,2.911635,1,7,3,dog_bark
5879,24965-3-3-0.wav,24965,3.111829,3.5946480000000003,1,7,3,dog_bark
5902,26255-3-0-0.wav,26255,0.7081,0.9574309999999999,2,10,3,dog_bark
5903,26255-3-13-1.wav,26255,110.78412900000001,114.78412900000001,2,10,3,dog_bark
5904,26255-3-6-0.wav,26255,27.82535,28.543423999999998,2,10,3,dog_bark
5905,26255-3-8-0.wav,26255,39.66359,40.252012,2,10,3,dog_bark
5906,26256-3-4-0.wav,26256,30.938363,34.938362999999995,2,4,3,dog_bark
5907,26256-3-5-22.wav,26256,60.86142099999999,64.86142099999999,2,4,3,dog_bark
5908,26256-3-6-6.wav,26256,149.360644,153.360644,2,4,3,dog_bark
5909,26256-3-7-36.wav,26256,194.168648,198.168648,2,4,3,dog_bark
5926,27216-3-0-18.wav,27216,9.814910000000001,13.814910000000001,1,7,3,dog_bark
5927,27216-3-0-21.wav,27216,11.314910000000001,15.314910000000001,1,7,3,dog_bark
5928,27216-3-0-24.wav,27216,12.814910000000001,16.814909999999998,1,7,3,dog_bark
5929,27216-3-0-9.wav,27216,5.31491,9.31491,1,7,3,dog_bark
5930,27217-3-0-13.wav,27217,6.5,10.5,1,7,3,dog_bark
5931,27217-3-0-22.wav,27217,11.0,15.0,1,7,3,dog_bark
5932,27217-3-0-6.wav,27217,3.0,7.0,1,7,3,dog_bark
5933,27349-3-0-2.wav,27349,1.0,5.0,2,2,3,dog_bark
5934,27349-3-0-6.wav,27349,3.0,7.0,2,2,3,dog_bark
5935,27349-3-1-2.wav,27349,27.345256,31.345256,2,2,3,dog_bark
5936,27349-3-2-1.wav,27349,41.980366,45.980366,2,2,3,dog_bark
5937,28284-3-0-0.wav,28284,5.678508,9.678508,1,6,3,dog_bark
5938,28284-3-0-1.wav,28284,6.178508,10.178508,1,6,3,dog_bark
5939,28284-3-1-0.wav,28284,18.749465,19.909404000000002,1,6,3,dog_bark
5989,29936-3-0-0.wav,29936,2.321813,5.075963,2,8,3,dog_bark
5990,29936-3-1-0.wav,29936,7.862139,10.071864,2,8,3,dog_bark
5991,29936-3-2-0.wav,29936,10.936539,13.114239999999999,2,8,3,dog_bark
5992,29936-3-3-0.wav,29936,16.941228,19.022853,2,8,3,dog_bark
5993,29937-3-0-14.wav,29937,7.0,11.0,2,5,3,dog_bark
5994,29937-3-0-4.wav,29937,2.0,6.0,2,5,3,dog_bark
5995,29937-3-0-6.wav,29937,3.0,7.0,2,5,3,dog_bark
5996,29937-3-0-8.wav,29937,4.0,8.0,2,5,3,dog_bark
6051,30226-3-1-0.wav,30226,5.195936,9.195936,1,8,3,dog_bark
6052,30226-3-1-1.wav,30226,5.695936,9.695936,1,8,3,dog_bark
6053,30226-3-1-3.wav,30226,6.695936,10.695936,1,8,3,dog_bark
6054,30226-3-1-5.wav,30226,7.695936,11.695936,1,8,3,dog_bark
6055,30344-3-0-0.wav,30344,0.39116100000000004,4.391161,1,10,3,dog_bark
6056,30344-3-0-1.wav,30344,0.8911610000000001,4.891161,1,10,3,dog_bark
6057,30344-3-0-3.wav,30344,1.891161,5.891161,1,10,3,dog_bark
6058,30344-3-0-4.wav,30344,2.391161,6.391161,1,10,3,dog_bark
6060,30832-3-1-0.wav,30832,11.085712,12.093504,2,4,3,dog_bark
6061,30832-3-12-0.wav,30832,294.71617599999996,296.038903,2,4,3,dog_bark
6062,30832-3-5-1.wav,30832,44.968823,48.968823,2,4,3,dog_bark
6063,30832-3-7-0.wav,30832,129.56426100000002,131.705819,2,4,3,dog_bark
6071,31323-3-0-1.wav,31323,0.992016,4.9920160000000005,2,1,3,dog_bark
6072,31323-3-0-2.wav,31323,1.492016,5.4920160000000005,2,1,3,dog_bark
6073,31323-3-0-20.wav,31323,10.492016,14.492016,2,1,3,dog_bark
6074,31323-3-0-22.wav,31323,11.492016,15.492016,2,1,3,dog_bark
6075,31325-3-1-0.wav,31325,4.804858,8.804858,1,8,3,dog_bark
6076,31325-3-1-1.wav,31325,5.304858,9.304858,1,8,3,dog_bark
6077,31325-3-3-6.wav,31325,33.179274,37.179274,1,8,3,dog_bark
6078,31325-3-4-0.wav,31325,49.875221,53.875220999999996,1,8,3,dog_bark
6079,31840-3-0-0.wav,31840,0.020035,3.546214,1,1,3,dog_bark
6080,31840-3-1-0.wav,31840,4.95368,5.98048,1,1,3,dog_bark
6096,32318-3-0-0.wav,32318,0.38555900000000004,4.385559,1,3,3,dog_bark
6097,32318-3-0-1.wav,32318,0.885559,4.885559,1,3,3,dog_bark
6116,33641-3-1-0.wav,33641,5.316114,7.301651,1,9,3,dog_bark
6117,33641-3-7-0.wav,33641,17.74173,19.385669,1,9,3,dog_bark
6118,33641-3-8-0.wav,33641,20.944208,23.228642999999998,1,9,3,dog_bark
6119,33641-3-9-0.wav,33641,24.765832,25.470378,1,9,3,dog_bark
6120,33696-3-0-0.wav,33696,5.538044,8.307066,2,3,3,dog_bark
6121,33696-3-4-0.wav,33696,69.28994499999999,73.28994499999999,2,3,3,dog_bark
6122,33696-3-4-1.wav,33696,69.78994499999999,73.78994499999999,2,3,3,dog_bark
6123,33696-3-6-1.wav,33696,88.593536,92.593536,2,3,3,dog_bark
6124,33849-3-0-0.wav,33849,0.0,0.26459299999999997,1,2,3,dog_bark
6125,33849-3-2-0.wav,33849,3.233909,4.6058699999999995,1,2,3,dog_bark
6126,33849-3-3-0.wav,33849,5.017459,6.712811,1,2,3,dog_bark
6127,33849-3-4-0.wav,33849,8.270967,10.162314,1,2,3,dog_bark
6145,344-3-0-0.wav,344,0.213338,0.8609709999999999,1,4,3,dog_bark
6146,344-3-1-0.wav,344,1.401936,2.666725,1,4,3,dog_bark
6147,344-3-4-0.wav,344,6.483953,7.4287350000000005,1,4,3,dog_bark
6148,344-3-5-0.wav,344,7.939222999999999,9.623069000000001,1,4,3,dog_bark
6183,34771-3-0-10.wav,34771,5.0,9.0,1,5,3,dog_bark
6184,34771-3-0-14.wav,34771,7.0,11.0,1,5,3,dog_bark
6185,34771-3-0-4.wav,34771,2.0,6.0,1,5,3,dog_bark
6186,34771-3-0-5.wav,34771,2.5,6.5,1,5,3,dog_bark
6193,34871-3-11-0.wav,34871,113.63217,115.3221,2,7,3,dog_bark
6194,34871-3-6-0.wav,34871,46.3792,50.3792,1,7,3,dog_bark
6195,34871-3-8-0.wav,34871,60.868788,63.466274,1,7,3,dog_bark
6196,34871-3-9-0.wav,34871,64.342534,68.342534,2,7,3,dog_bark
6197,34872-3-0-0.wav,34872,0.0,4.0,1,5,3,dog_bark
6198,34872-3-0-1.wav,34872,0.5,4.5,1,5,3,dog_bark
6199,34872-3-0-2.wav,34872,1.0,5.0,1,5,3,dog_bark
6200,34931-3-0-0.wav,34931,0.233418,4.148033,1,4,3,dog_bark
6209,35296-3-0-0.wav,35296,0.7994140000000001,1.7510970000000001,2,4,3,dog_bark
6210,35296-3-1-0.wav,35296,3.591018,5.595897,2,4,3,dog_bark
6211,35296-3-2-0.wav,35296,7.448507000000001,9.592966,2,4,3,dog_bark
6226,35628-3-0-0.wav,35628,0.689299,4.689299,1,10,3,dog_bark
6227,35629-3-0-0.wav,35629,2.06663,4.87455,1,4,3,dog_bark
6228,35629-3-1-0.wav,35629,7.300594,11.300594,1,4,3,dog_bark
6229,35629-3-2-0.wav,35629,15.589576000000001,19.589576,1,4,3,dog_bark
6230,35629-3-3-0.wav,35629,32.347248,33.537805999999996,1,4,3,dog_bark
6253,36902-3-0-0.wav,36902,0.08997999999999999,0.877307,1,6,3,dog_bark
6254,36902-3-1-0.wav,36902,1.192238,1.9983099999999998,1,6,3,dog_bark
6255,36902-3-2-0.wav,36902,2.286997,5.293835,1,6,3,dog_bark
6263,37869-3-0-0.wav,37869,0.477071,1.4312129999999998,1,5,3,dog_bark
6264,37869-3-1-0.wav,37869,6.0031419999999995,7.414477000000001,1,5,3,dog_bark
6265,37869-3-3-0.wav,37869,15.902364000000002,18.108817000000002,1,5,3,dog_bark
6266,37869-3-5-0.wav,37869,21.567581,23.177695999999997,1,5,3,dog_bark
6267,38121-3-0-0.wav,38121,0.05536,2.856996,1,6,3,dog_bark
6268,38231-3-0-0.wav,38231,0.576461,1.1529209999999999,1,4,3,dog_bark
6269,38231-3-2-0.wav,38231,13.437498000000001,17.437497999999998,1,4,3,dog_bark
6270,38231-3-3-0.wav,38231,21.587459,23.058428,1,4,3,dog_bark
6271,38231-3-4-0.wav,38231,26.338290999999998,28.982059000000003,1,4,3,dog_bark
6272,38236-3-2-2.wav,38236,14.434856,18.434856,1,7,3,dog_bark
6273,38236-3-2-3.wav,38236,14.934856,18.934856,1,7,3,dog_bark
6274,38236-3-3-0.wav,38236,26.292509999999996,29.954752000000003,1,7,3,dog_bark
6386,41306-3-0-10.wav,41306,5.0,9.0,2,10,3,dog_bark
6387,41306-3-0-13.wav,41306,6.5,10.5,2,10,3,dog_bark
6388,41306-3-0-4.wav,41306,2.0,6.0,2,10,3,dog_bark
6395,41372-3-0-25.wav,41372,29.892794,33.892793999999995,2,3,3,dog_bark
6396,41372-3-0-36.wav,41372,35.39279399999999,39.392794,2,3,3,dog_bark
6397,41372-3-0-39.wav,41372,36.892794,40.892794,2,3,3,dog_bark
6398,41372-3-0-51.wav,41372,42.892794,46.892794,2,3,3,dog_bark
6399,41918-3-0-0.wav,41918,0.525781,4.525780999999999,1,4,3,dog_bark
6400,41918-3-0-1.wav,41918,1.025781,5.025780999999999,1,4,3,dog_bark
6401,4201-3-0-0.wav,4201,0.104715,0.352725,2,2,3,dog_bark
6402,4201-3-1-0.wav,4201,0.804653,1.085731,2,2,3,dog_bark
6403,4201-3-2-0.wav,4201,1.8187369999999998,2.171462,2,2,3,dog_bark
6404,4201-3-3-0.wav,4201,3.968154,4.976726,2,2,3,dog_bark
6432,42371-3-0-0.wav,42371,10.54093,11.538045,2,9,3,dog_bark
6453,43784-3-0-0.wav,43784,0.934147,1.116784,1,7,3,dog_bark
6454,43784-3-1-0.wav,43784,2.739564,3.254543,1,7,3,dog_bark
6455,43786-3-0-0.wav,43786,0.536063,1.142558,1,1,3,dog_bark
6456,43786-3-1-0.wav,43786,2.926828,3.314202,1,1,3,dog_bark
6457,43787-3-0-0.wav,43787,1.5789469999999999,2.870812,1,5,3,dog_bark
6458,43787-3-1-0.wav,43787,6.2716199999999995,7.364737,1,5,3,dog_bark
6459,43787-3-2-0.wav,43787,8.866392,10.710336999999999,1,5,3,dog_bark
6460,43787-3-3-0.wav,43787,11.969077,12.388657,1,5,3,dog_bark
6471,44110-3-0-0.wav,44110,0.249536,3.4657839999999998,1,8,3,dog_bark
6472,44110-3-1-0.wav,44110,5.517529,6.0720540000000005,1,8,3,dog_bark
6473,44110-3-3-0.wav,44110,11.31232,14.500842,1,8,3,dog_bark
6474,44110-3-4-0.wav,44110,16.802122,18.437973,1,8,3,dog_bark
6491,44831-3-0-0.wav,44831,1.951541,5.951541000000001,2,3,3,dog_bark
6492,44831-3-1-0.wav,44831,10.038317999999999,11.313835000000001,2,3,3,dog_bark
6493,44831-3-2-0.wav,44831,20.35725,21.811339999999998,2,3,3,dog_bark
6554,47926-3-0-0.wav,47926,1.674351,2.6833240000000003,1,4,3,dog_bark
6555,47926-3-1-0.wav,47926,3.315978,3.7522910000000005,1,4,3,dog_bark
6556,47926-3-2-0.wav,47926,4.908519999999999,6.075657,1,4,3,dog_bark
6557,47926-3-3-0.wav,47926,6.593779,7.433681,1,4,3,dog_bark
6558,4910-3-0-0.wav,4910,0.031494,0.6477310000000001,1,6,3,dog_bark
6559,4911-3-0-0.wav,4911,0.008108,0.21743800000000002,1,2,3,dog_bark
6560,4912-3-0-0.wav,4912,0.0,0.231748,1,6,3,dog_bark
6561,4912-3-1-0.wav,4912,0.516166,0.859574,1,6,3,dog_bark
6562,4912-3-2-0.wav,4912,1.666477,1.9909240000000001,1,6,3,dog_bark
6563,4912-3-3-0.wav,4912,2.370148,2.646139,1,6,3,dog_bark
6564,4918-3-0-0.wav,4918,0.0,0.3744,1,8,3,dog_bark
6565,4918-3-1-0.wav,4918,1.421333,2.343467,1,8,3,dog_bark
6566,4918-3-3-0.wav,4918,4.8672,5.2832,1,8,3,dog_bark
6567,4918-3-4-0.wav,4918,7.4672,8.389333,1,8,3,dog_bark
6590,49808-3-0-6.wav,49808,3.0,7.0,2,2,3,dog_bark
6591,49808-3-1-22.wav,49808,67.88237600000001,71.88237600000001,2,2,3,dog_bark
6592,49808-3-1-8.wav,49808,60.882376,64.88237600000001,2,2,3,dog_bark
6593,49809-3-0-0.wav,49809,0.0,0.718468,2,3,3,dog_bark
6594,49809-3-3-0.wav,49809,18.125926999999997,20.897161999999998,2,3,3,dog_bark
6595,49809-3-4-0.wav,49809,22.477792,23.791562,2,3,3,dog_bark
6597,50223-3-0-1.wav,50223,2.808086,6.8080859999999985,2,9,3,dog_bark
6598,50223-3-0-10.wav,50223,7.3080859999999985,11.308086,2,9,3,dog_bark
6599,50223-3-0-3.wav,50223,3.808086,7.8080859999999985,2,9,3,dog_bark
6600,50223-3-0-6.wav,50223,5.3080859999999985,9.308086,2,9,3,dog_bark
6614,50612-3-0-0.wav,50612,0.0,0.7696149999999999,1,7,3,dog_bark
6615,50613-3-0-0.wav,50613,0.0,0.5385260000000001,1,8,3,dog_bark
6616,50614-3-0-0.wav,50614,0.0,1.0,1,7,3,dog_bark
6653,50885-3-0-2.wav,50885,1.0,5.0,1,5,3,dog_bark
6654,50885-3-0-3.wav,50885,1.5,5.5,1,5,3,dog_bark
6655,50885-3-0-4.wav,50885,2.0,6.0,1,5,3,dog_bark
6656,50885-3-0-5.wav,50885,2.5,6.5,1,5,3,dog_bark
6661,51022-3-13-0.wav,51022,19.916516,21.377728,2,1,3,dog_bark
6662,51022-3-29-0.wav,51022,44.136601,44.596982000000004,1,1,3,dog_bark
6663,51022-3-30-4.wav,51022,46.647024,50.647024,2,1,3,dog_bark
6664,51022-3-7-0.wav,51022,14.201776999999998,15.292682000000001,2,1,3,dog_bark
6665,51024-3-0-16.wav,51024,8.399669,12.399669,2,10,3,dog_bark
6666,51024-3-0-2.wav,51024,1.399669,5.399669,2,10,3,dog_bark
6667,51024-3-0-23.wav,51024,11.899669,15.899669,2,10,3,dog_bark
6668,51024-3-0-3.wav,51024,1.8996689999999998,5.899669,2,10,3,dog_bark
6669,51027-3-0-7.wav,51027,3.5,7.5,2,6,3,dog_bark
6670,51027-3-0-9.wav,51027,4.5,8.5,2,6,3,dog_bark
6671,51027-3-1-1.wav,51027,38.559406,42.559406,2,6,3,dog_bark
6672,51027-3-1-4.wav,51027,40.059406,44.059406,2,6,3,dog_bark
6677,52077-3-0-13.wav,52077,7.10243,11.10243,1,3,3,dog_bark
6678,52077-3-0-17.wav,52077,9.10243,13.10243,1,3,3,dog_bark
6679,52077-3-0-3.wav,52077,2.10243,6.10243,1,3,3,dog_bark
6680,52077-3-0-8.wav,52077,4.60243,8.60243,1,3,3,dog_bark
6682,52171-3-2-0.wav,52171,9.321562,9.810929,2,9,3,dog_bark
6683,52171-3-3-0.wav,52171,10.5892,10.990127000000001,2,9,3,dog_bark
6684,52171-3-6-0.wav,52171,13.041932000000001,17.041932,2,9,3,dog_bark
6685,52171-3-6-1.wav,52171,13.541932000000001,17.541932,2,9,3,dog_bark
6694,52441-3-0-0.wav,52441,0.0,4.0,1,4,3,dog_bark
6695,52441-3-0-13.wav,52441,6.5,10.5,1,4,3,dog_bark
6696,52441-3-0-8.wav,52441,4.0,8.0,1,4,3,dog_bark
